id,name,active,score,created_at,category,note
1120,record-1120,false,675.03,1744558740000,delta,Deterministic analytical fixture row 1120: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
1121,record-1121,true,694.4,1747240800000,alpha,Deterministic analytical fixture row 1121: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
1122,record-1122,true,713.77,1750009260000,beta,Deterministic analytical fixture row 1122: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
1123,,false,733.14,1752691320000,gamma,Deterministic analytical fixture row 1123: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
1124,record-1124,true,752.51,1755459780000,delta,Deterministic analytical fixture row 1124: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
1125,record-1125,true,771.88,1758228240000,alpha,Deterministic analytical fixture row 1125: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
1126,record-1126,false,791.25,1760910300000,beta,Deterministic analytical fixture row 1126: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
1127,record-1127,true,810.62,1763678760000,gamma,Deterministic analytical fixture row 1127: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
1128,record-1128,true,829.99,1766360820000,delta,Deterministic analytical fixture row 1128: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
1129,record-1129,false,849.36,1737506880000,alpha,Deterministic analytical fixture row 1129: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
1130,record-1130,true,868.73,1740275340000,beta,Deterministic analytical fixture row 1130: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
1131,record-1131,true,888.1,1742784600000,gamma,Deterministic analytical fixture row 1131: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
1132,record-1132,false,907.47,1745553060000,delta,"quoted value, row 1132
with a second line and ""double quotes"""
1133,record-1133,true,926.84,1748235120000,alpha,Deterministic analytical fixture row 1133: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
1134,record-1134,true,946.21,1751003580000,beta,Deterministic analytical fixture row 1134: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
1135,record-1135,false,965.58,1751352840000,gamma,Deterministic analytical fixture row 1135: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
1136,record-1136,true,984.95,1754121300000,delta,Deterministic analytical fixture row 1136: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
1137,record-1137,true,4.32,1756889760000,alpha,Deterministic analytical fixture row 1137: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
1138,record-1138,false,23.69,1759571820000,beta,Deterministic analytical fixture row 1138: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
1139,record-1139,true,43.06,1762340280000,gamma,Deterministic analytical fixture row 1139: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
1140,,true,62.43,1765022340000,delta,Deterministic analytical fixture row 1140: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
1141,record-1141,false,81.8,1736251200000,alpha,Deterministic analytical fixture row 1141: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
1142,record-1142,true,101.17,1739019660000,beta,Deterministic analytical fixture row 1142: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
1143,record-1143,true,120.54,1741528920000,gamma,Deterministic analytical fixture row 1143: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
1144,record-1144,false,139.91,1744297380000,delta,Deterministic analytical fixture row 1144: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
1145,record-1145,true,159.28,1746979440000,alpha,Deterministic analytical fixture row 1145: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
1146,record-1146,true,178.65,1749747900000,beta,Deterministic analytical fixture row 1146: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
1147,record-1147,false,198.02,1752429960000,gamma,Deterministic analytical fixture row 1147: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
1148,record-1148,true,217.39,1755198420000,delta,Deterministic analytical fixture row 1148: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
1149,record-1149,true,236.76,1757966880000,alpha,Deterministic analytical fixture row 1149: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
1150,record-1150,false,256.13,1760648940000,beta,Deterministic analytical fixture row 1150: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
1151,record-1151,true,275.5,1763417400000,gamma,Deterministic analytical fixture row 1151: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
1152,record-1152,true,294.87,1766099460000,delta,Deterministic analytical fixture row 1152: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
1153,record-1153,false,314.24,1737245520000,alpha,Deterministic analytical fixture row 1153: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
1154,record-1154,true,333.61,1740013980000,beta,Deterministic analytical fixture row 1154: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
1155,record-1155,true,352.98,1742523240000,gamma,Deterministic analytical fixture row 1155: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
1156,record-1156,false,372.35,1745291700000,delta,Deterministic analytical fixture row 1156: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
1157,,true,391.72,1747973760000,alpha,Deterministic analytical fixture row 1157: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
1158,record-1158,true,411.09,1750742220000,beta,Deterministic analytical fixture row 1158: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
1159,record-1159,false,430.46,1753424280000,gamma,Deterministic analytical fixture row 1159: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
1160,record-1160,true,449.83,1756192740000,delta,Deterministic analytical fixture row 1160: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
1161,record-1161,true,469.2,1758961200000,alpha,"quoted value, row 1161
with a second line and ""double quotes"""
1162,record-1162,false,488.57,1759310460000,beta,Deterministic analytical fixture row 1162: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
1163,record-1163,true,507.94,1762078920000,gamma,Deterministic analytical fixture row 1163: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
1164,record-1164,true,527.31,1764760980000,delta,Deterministic analytical fixture row 1164: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
1165,record-1165,false,546.68,1735993440000,alpha,Deterministic analytical fixture row 1165: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
1166,record-1166,true,566.05,1738761900000,beta,Deterministic analytical fixture row 1166: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
1167,record-1167,true,585.42,1741271160000,gamma,Deterministic analytical fixture row 1167: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
1168,record-1168,false,604.79,1744039620000,delta,Deterministic analytical fixture row 1168: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
1169,record-1169,true,624.16,1746721680000,alpha,Deterministic analytical fixture row 1169: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
1170,record-1170,true,643.53,1749490140000,beta,Deterministic analytical fixture row 1170: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
1171,record-1171,false,662.9,1752172200000,gamma,Deterministic analytical fixture row 1171: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
1172,record-1172,true,682.27,1754940660000,delta,Deterministic analytical fixture row 1172: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
1173,record-1173,true,701.64,1757709120000,alpha,Deterministic analytical fixture row 1173: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
1174,,false,721.01,1760391180000,beta,Deterministic analytical fixture row 1174: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
1175,record-1175,true,740.38,1763159640000,gamma,Deterministic analytical fixture row 1175: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
1176,record-1176,true,759.75,1765841700000,delta,Deterministic analytical fixture row 1176: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
1177,record-1177,false,779.12,1736987760000,alpha,Deterministic analytical fixture row 1177: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
1178,record-1178,true,798.49,1739756220000,beta,Deterministic analytical fixture row 1178: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
1179,record-1179,true,817.86,1742265480000,gamma,Deterministic analytical fixture row 1179: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
1180,record-1180,false,837.23,1745033940000,delta,Deterministic analytical fixture row 1180: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
1181,record-1181,true,856.6,1747716000000,alpha,Deterministic analytical fixture row 1181: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
1182,record-1182,true,875.97,1750484460000,beta,Deterministic analytical fixture row 1182: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
1183,record-1183,false,895.34,1753166520000,gamma,Deterministic analytical fixture row 1183: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
1184,record-1184,true,914.71,1755934980000,delta,Deterministic analytical fixture row 1184: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
1185,record-1185,true,934.08,1758703440000,alpha,Deterministic analytical fixture row 1185: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
1186,record-1186,false,953.45,1761385500000,beta,Deterministic analytical fixture row 1186: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
1187,record-1187,true,972.82,1764153960000,gamma,Deterministic analytical fixture row 1187: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
1188,record-1188,true,992.19,1766836020000,delta,Deterministic analytical fixture row 1188: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
1189,record-1189,false,11.56,1735735680000,alpha,Deterministic analytical fixture row 1189: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
1190,record-1190,true,30.93,1738504140000,beta,"quoted value, row 1190
with a second line and ""double quotes"""
1191,,true,50.3,1741013400000,gamma,Deterministic analytical fixture row 1191: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
1192,record-1192,false,69.67,1743781860000,delta,Deterministic analytical fixture row 1192: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
1193,record-1193,true,89.04,1746463920000,alpha,Deterministic analytical fixture row 1193: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
1194,record-1194,true,108.41,1749232380000,beta,Deterministic analytical fixture row 1194: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
1195,record-1195,false,127.78,1751914440000,gamma,Deterministic analytical fixture row 1195: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
1196,record-1196,true,147.15,1754682900000,delta,Deterministic analytical fixture row 1196: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
1197,record-1197,true,166.52,1757451360000,alpha,Deterministic analytical fixture row 1197: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
1198,record-1198,false,185.89,1760133420000,beta,Deterministic analytical fixture row 1198: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
1199,record-1199,true,205.26,1762901880000,gamma,Deterministic analytical fixture row 1199: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
1200,record-1200,true,224.63,1765583940000,delta,Deterministic analytical fixture row 1200: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
1201,record-1201,false,244,1736726400000,alpha,Deterministic analytical fixture row 1201: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
1202,record-1202,true,263.37,1739494860000,beta,Deterministic analytical fixture row 1202: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
1203,record-1203,true,282.74,1742004120000,gamma,Deterministic analytical fixture row 1203: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
1204,record-1204,false,302.11,1744772580000,delta,Deterministic analytical fixture row 1204: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
1205,record-1205,true,321.48,1747454640000,alpha,Deterministic analytical fixture row 1205: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
1206,record-1206,true,340.85,1750223100000,beta,Deterministic analytical fixture row 1206: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
1207,record-1207,false,360.22,1752905160000,gamma,Deterministic analytical fixture row 1207: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
1208,,true,379.59,1755673620000,delta,Deterministic analytical fixture row 1208: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
1209,record-1209,true,398.96,1758442080000,alpha,Deterministic analytical fixture row 1209: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
1210,record-1210,false,418.33,1761124140000,beta,Deterministic analytical fixture row 1210: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
1211,record-1211,true,437.7,1763892600000,gamma,Deterministic analytical fixture row 1211: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
1212,record-1212,true,457.07,1766574660000,delta,Deterministic analytical fixture row 1212: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
1213,record-1213,false,476.44,1737807120000,alpha,Deterministic analytical fixture row 1213: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
1214,record-1214,true,495.81,1740575580000,beta,Deterministic analytical fixture row 1214: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
1215,record-1215,true,515.18,1743084840000,gamma,Deterministic analytical fixture row 1215: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
1216,record-1216,false,534.55,1743520500000,delta,Deterministic analytical fixture row 1216: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
1217,record-1217,true,553.92,1746202560000,alpha,Deterministic analytical fixture row 1217: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
1218,record-1218,true,573.29,1748971020000,beta,Deterministic analytical fixture row 1218: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
1219,record-1219,false,592.66,1751653080000,gamma,"quoted value, row 1219
with a second line and ""double quotes"""
1220,record-1220,true,612.03,1754421540000,delta,Deterministic analytical fixture row 1220: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
1221,record-1221,true,631.4,1757190000000,alpha,Deterministic analytical fixture row 1221: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
1222,record-1222,false,650.77,1759872060000,beta,Deterministic analytical fixture row 1222: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
1223,record-1223,true,670.14,1762640520000,gamma,Deterministic analytical fixture row 1223: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
1224,record-1224,true,689.51,1765322580000,delta,Deterministic analytical fixture row 1224: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
1225,,false,708.88,1736468640000,alpha,Deterministic analytical fixture row 1225: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
1226,record-1226,true,728.25,1739237100000,beta,Deterministic analytical fixture row 1226: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
1227,record-1227,true,747.62,1741746360000,gamma,Deterministic analytical fixture row 1227: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
1228,record-1228,false,766.99,1744514820000,delta,Deterministic analytical fixture row 1228: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
1229,record-1229,true,786.36,1747196880000,alpha,Deterministic analytical fixture row 1229: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
1230,record-1230,true,805.73,1749965340000,beta,Deterministic analytical fixture row 1230: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
1231,record-1231,false,825.1,1752647400000,gamma,Deterministic analytical fixture row 1231: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
1232,record-1232,true,844.47,1755415860000,delta,Deterministic analytical fixture row 1232: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
1233,record-1233,true,863.84,1758184320000,alpha,Deterministic analytical fixture row 1233: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
1234,record-1234,false,883.21,1760866380000,beta,Deterministic analytical fixture row 1234: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
1235,record-1235,true,902.58,1763634840000,gamma,Deterministic analytical fixture row 1235: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
1236,record-1236,true,921.95,1766316900000,delta,Deterministic analytical fixture row 1236: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
1237,record-1237,false,941.32,1737549360000,alpha,Deterministic analytical fixture row 1237: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
1238,record-1238,true,960.69,1740317820000,beta,Deterministic analytical fixture row 1238: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
1239,record-1239,true,980.06,1742827080000,gamma,Deterministic analytical fixture row 1239: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
1240,record-1240,false,999.43,1745595540000,delta,Deterministic analytical fixture row 1240: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
1241,record-1241,true,18.8,1748277600000,alpha,Deterministic analytical fixture row 1241: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
1242,,true,38.17,1751046060000,beta,Deterministic analytical fixture row 1242: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
1243,record-1243,false,57.54,1751395320000,gamma,Deterministic analytical fixture row 1243: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
1244,record-1244,true,76.91,1754163780000,delta,Deterministic analytical fixture row 1244: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
1245,record-1245,true,96.28,1756932240000,alpha,Deterministic analytical fixture row 1245: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
1246,record-1246,false,115.65,1759614300000,beta,Deterministic analytical fixture row 1246: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
1247,record-1247,true,135.02,1762382760000,gamma,Deterministic analytical fixture row 1247: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
1248,record-1248,true,154.39,1765064820000,delta,"quoted value, row 1248
with a second line and ""double quotes"""
1249,record-1249,false,173.76,1736210880000,alpha,Deterministic analytical fixture row 1249: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
1250,record-1250,true,193.13,1738979340000,beta,Deterministic analytical fixture row 1250: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
1251,record-1251,true,212.5,1741488600000,gamma,Deterministic analytical fixture row 1251: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
1252,record-1252,false,231.87,1744257060000,delta,Deterministic analytical fixture row 1252: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
1253,record-1253,true,251.24,1746939120000,alpha,Deterministic analytical fixture row 1253: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
1254,record-1254,true,270.61,1749707580000,beta,Deterministic analytical fixture row 1254: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
1255,record-1255,false,289.98,1752389640000,gamma,Deterministic analytical fixture row 1255: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
1256,record-1256,true,309.35,1755158100000,delta,Deterministic analytical fixture row 1256: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
1257,record-1257,true,328.72,1757926560000,alpha,Deterministic analytical fixture row 1257: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
1258,record-1258,false,348.09,1760608620000,beta,Deterministic analytical fixture row 1258: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
1259,,true,367.46,1763377080000,gamma,Deterministic analytical fixture row 1259: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
1260,record-1260,true,386.83,1766059140000,delta,Deterministic analytical fixture row 1260: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
1261,record-1261,false,406.2,1737288000000,alpha,Deterministic analytical fixture row 1261: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
1262,record-1262,true,425.57,1740056460000,beta,Deterministic analytical fixture row 1262: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
1263,record-1263,true,444.94,1742565720000,gamma,Deterministic analytical fixture row 1263: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
1264,record-1264,false,464.31,1745334180000,delta,Deterministic analytical fixture row 1264: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
1265,record-1265,true,483.68,1748016240000,alpha,Deterministic analytical fixture row 1265: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
1266,record-1266,true,503.05,1750784700000,beta,Deterministic analytical fixture row 1266: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
1267,record-1267,false,522.42,1753466760000,gamma,Deterministic analytical fixture row 1267: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
1268,record-1268,true,541.79,1756235220000,delta,Deterministic analytical fixture row 1268: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
1269,record-1269,true,561.16,1759003680000,alpha,Deterministic analytical fixture row 1269: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
1270,record-1270,false,580.53,1759352940000,beta,Deterministic analytical fixture row 1270: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
1271,record-1271,true,599.9,1762121400000,gamma,Deterministic analytical fixture row 1271: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
1272,record-1272,true,619.27,1764803460000,delta,Deterministic analytical fixture row 1272: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
1273,record-1273,false,638.64,1735949520000,alpha,Deterministic analytical fixture row 1273: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
1274,record-1274,true,658.01,1738717980000,beta,Deterministic analytical fixture row 1274: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
1275,record-1275,true,677.38,1741227240000,gamma,Deterministic analytical fixture row 1275: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
1276,,false,696.75,1743995700000,delta,Deterministic analytical fixture row 1276: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
1277,record-1277,true,716.12,1746677760000,alpha,"quoted value, row 1277
with a second line and ""double quotes"""
1278,record-1278,true,735.49,1749446220000,beta,Deterministic analytical fixture row 1278: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
1279,record-1279,false,754.86,1752128280000,gamma,Deterministic analytical fixture row 1279: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
1280,record-1280,true,774.23,1754896740000,delta,Deterministic analytical fixture row 1280: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
1281,record-1281,true,793.6,1757665200000,alpha,Deterministic analytical fixture row 1281: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
1282,record-1282,false,812.97,1760347260000,beta,Deterministic analytical fixture row 1282: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
1283,record-1283,true,832.34,1763115720000,gamma,Deterministic analytical fixture row 1283: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
1284,record-1284,true,851.71,1765797780000,delta,Deterministic analytical fixture row 1284: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
1285,record-1285,false,871.08,1737030240000,alpha,Deterministic analytical fixture row 1285: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
1286,record-1286,true,890.45,1739798700000,beta,Deterministic analytical fixture row 1286: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
1287,record-1287,true,909.82,1742307960000,gamma,Deterministic analytical fixture row 1287: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
1288,record-1288,false,929.19,1745076420000,delta,Deterministic analytical fixture row 1288: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
1289,record-1289,true,948.56,1747758480000,alpha,Deterministic analytical fixture row 1289: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
1290,record-1290,true,967.93,1750526940000,beta,Deterministic analytical fixture row 1290: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
1291,record-1291,false,987.3,1753209000000,gamma,Deterministic analytical fixture row 1291: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
1292,record-1292,true,6.67,1755977460000,delta,Deterministic analytical fixture row 1292: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
1293,,true,26.04,1758745920000,alpha,Deterministic analytical fixture row 1293: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
1294,record-1294,false,45.41,1761427980000,beta,Deterministic analytical fixture row 1294: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
1295,record-1295,true,64.78,1764196440000,gamma,Deterministic analytical fixture row 1295: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
1296,record-1296,true,84.15,1766878500000,delta,Deterministic analytical fixture row 1296: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
1297,record-1297,false,103.52,1735691760000,alpha,Deterministic analytical fixture row 1297: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
1298,record-1298,true,122.89,1738460220000,beta,Deterministic analytical fixture row 1298: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
1299,record-1299,true,142.26,1740969480000,gamma,Deterministic analytical fixture row 1299: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
1300,record-1300,false,161.63,1743737940000,delta,Deterministic analytical fixture row 1300: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
1301,record-1301,true,181,1746420000000,alpha,Deterministic analytical fixture row 1301: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
1302,record-1302,true,200.37,1749188460000,beta,Deterministic analytical fixture row 1302: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
1303,record-1303,false,219.74,1751870520000,gamma,Deterministic analytical fixture row 1303: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
1304,record-1304,true,239.11,1754638980000,delta,Deterministic analytical fixture row 1304: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
1305,record-1305,true,258.48,1757407440000,alpha,Deterministic analytical fixture row 1305: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
1306,record-1306,false,277.85,1760089500000,beta,"quoted value, row 1306
with a second line and ""double quotes"""
1307,record-1307,true,297.22,1762857960000,gamma,Deterministic analytical fixture row 1307: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
1308,record-1308,true,316.59,1765540020000,delta,Deterministic analytical fixture row 1308: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
1309,record-1309,false,335.96,1736772480000,alpha,Deterministic analytical fixture row 1309: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
1310,,true,355.33,1739540940000,beta,Deterministic analytical fixture row 1310: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
1311,record-1311,true,374.7,1742050200000,gamma,Deterministic analytical fixture row 1311: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
1312,record-1312,false,394.07,1744818660000,delta,Deterministic analytical fixture row 1312: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
1313,record-1313,true,413.44,1747500720000,alpha,Deterministic analytical fixture row 1313: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
1314,record-1314,true,432.81,1750269180000,beta,Deterministic analytical fixture row 1314: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
1315,record-1315,false,452.18,1752951240000,gamma,Deterministic analytical fixture row 1315: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
1316,record-1316,true,471.55,1755719700000,delta,Deterministic analytical fixture row 1316: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
1317,record-1317,true,490.92,1758488160000,alpha,Deterministic analytical fixture row 1317: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
1318,record-1318,false,510.29,1761170220000,beta,Deterministic analytical fixture row 1318: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
1319,record-1319,true,529.66,1763938680000,gamma,Deterministic analytical fixture row 1319: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
1320,record-1320,true,549.03,1766620740000,delta,Deterministic analytical fixture row 1320: sample-data-sample-data-sample-data-sample-data-sample-data-sample-data-
